textID,text,selected_text,sentiment,Time of Tweet,Age of User,Country,Population -2020,Land Area (Km�),Density (P/Km�)
a4ede54987,it`s the weekend but 9 year old is grounded which makes me grounded too,it`s the weekend but 9 year old is grounded which makes me grounded too,neutral,noon,60-70,Cameroon,26545863,472710,56
99822881ad,Just saw Star Trek with the boo.. Now off to bed! Never again will I go to a Vallejo theater. hAppy mOthErs dAy to all!! I love my mommy,Just saw Star Trek with the boo.. Now off to bed! Never again will I go to a Vallejo theater. hAppy mOthErs dAy to all!! I love my mommy,neutral,night,70-100,Canada,37742154,9093510,4
61180babcd,_Stack i wish i could go to both but i don`t think i`ll be allowed :p either way with two shows going your bound to get a ticket,i wish i could go to both but i don`t think i`ll be allowed :p either way with two shows going your bound to get a ticket,neutral,morning,0-20,Central African Republic,4829767,622980,8
8224b45279,NCP no longer has job placement,no longer,negative,noon,21-30,Chad,16425864,1259200,13
992aab6ade," awe! i miss him so much. they`re on 'vacation'. which has lasted for like, six months. and i miss you!","awe! i miss him so much. they`re on 'vacation'. which has lasted for like, six months. and i miss you!",negative,night,31-45,Chile,19116201,743532,26
ff74536eed, Whats up today..? missed the #coffeeclub that day,missed the #coffeeclub that day,negative,morning,46-60,China,1439323776,9388211,153
eb49bb4e9b,sam and sean are teasing me saying they are gonna get wings without me,sam and sean are teasing me saying they are gonna get wings without me,neutral,noon,60-70,Colombia,50882891,1109500,46
d435cd11df,"Is feeling sick, probably a summer flu","sick,",negative,night,70-100,Comoros,869601,1861,467
4f810a1371,Swolen as shitt  boo hoo,shitt,negative,morning,0-20,Congo (Congo-Brazzaville),5518087,3.42E+05,16
8956e75c06, too bad i dont have either,bad,negative,noon,21-30,Costa Rica,5094118,51060,100
219908b3c4, it was way worse than that ...and where were you why didnt you say hello?,it was way worse than that,negative,night,31-45,Croatia,4105267,55960,73
10685ab412,My wife lost her sprint blackberry 8330 on a bike ride in AM.  Anyone have an extra BB laying around? retweet,My wife lost her sprint blackberry 8330 on a bike ride in AM.  Anyone have an extra BB laying around? retweet,neutral,morning,46-60,Cuba,11326616,106440,106
0529e30079,  not the same.. Can we party tonight jig,not the same.. Can we party tonight jig,neutral,noon,60-70,Cyprus,1207359,9240,131
09d574699e, It`s becoming a very tough race. Linda is indeed very talented. But someone has to go every week.  We cut two this week.,tough,negative,night,70-100,Czechia (Czech Republic),10708981,77240,139
c9ea30009c,   .ï¿½ï¿½?????ï¿½ï¿½.  i bet. man i wish i coulda went some whr. i didn`t even go out here. i was home all weekend.  nyt life sux here,nd.  nyt life sux,negative,morning,0-20,Democratic Republic of the Congo,89561403,2267050,40
a86eb0f4d1," also, try Friendly Fires if you haven`t already heard them. great stuff  AND Florence and The Machine. Great, great music",". great stuff  AND Florence and The Machine. Great, great music",positive,noon,21-30,Denmark,5792202,42430,137
b860826fd9,Good morning everyone! It`s back to work for me - so won`t be able to chat until tonight - I hope everyone has a great day!,Good,positive,night,31-45,Djibouti,988000,23180,43
cfb0ab06b2,off to bed for the night. goods night everyone,goods night,positive,morning,46-60,Dominica,71986,750,96
be37842a18,"i lost my nintendogs, it`s very upsetting.","i lost my nintendogs, it`s very upsetting.",negative,noon,60-70,Dominican Republic,10847910,4.83E+04,225
72fd7f148b,Recovering from a bad fall at lunch. Great start to the weekend.,Great start to the weekend.,positive,night,70-100,Ecuador,17643054,248360,71
ec45e7ac3b,needs to mug for Chinese A`s but doesn`t feel like it.,doesn`t feel,negative,morning,0-20,Egypt,102334404,995450,103
6a0d76066c," Yes, its a common thing. Don`t you remember? I promised you and Nic i wouldn`t stress online  Clearly not kept","Yes, its a common thing. Don`t you remember? I promised you and Nic i wouldn`t stress online  Clearly not kept",neutral,noon,21-30,El Salvador,6486205,20720,313
ca77a6fba2,"had an answered prayer which caught me by surprise. LORD, you are amazing!",amazing!,positive,night,31-45,Equatorial Guinea,1402985,28050,50
940d30d05d,I`m at the cubs game and it is so cold. I think its going to rain.,I`m at the cubs game and it is so cold. I think its going to rain.,neutral,morning,46-60,Eritrea,3546421,101000,35
1c8668839e,"On the airport in Philadelphia at the moment, waiting for the plane to leave in about an hour. Just six more hours on a plane","On the airport in Philadelphia at the moment, waiting for the plane to leave in about an hour. Just six more hours on a plane",neutral,noon,60-70,Estonia,1326535,42390,31
3f1c5a9494,http://twitpic.com/4j8us - It is interesting that VS2003 generates a setup script for uninstall.,It is interesting that VS2003 generates a setup script for uninstall.,positive,night,70-100,"Eswatini (fmr. ""Swaziland"")",1160164,17200,67
f25f597742,looking at tabs for all of the 'Boys Like Girls' songs,looking at tabs for all of the 'Boys Like Girls' songs,neutral,morning,0-20,Ethiopia,114963588,1000000,115
8c3029c7b7,Yes man was good,Yes man was good,positive,noon,21-30,Fiji,896445,18270,49
4f2402ff1f,at dancing...waiting for my turn  hope i get my newww cd with the funky reel music todayy!!!,hope i get my newww cd with the funky reel music,negative,night,31-45,Finland,5540720,3.04E+05,18
a37c246f3b,really fun day  gahhh i want my new phone this razr is killin me,really fun day  gahhh i want my new phone this razr is killin me,neutral,morning,46-60,France,65273511,547557,119
7ed6aad02e,found any decently priced breakfast yet? i hope you do  ,found any decently priced breakfast yet? i hope you do,neutral,noon,60-70,Gabon,2225734,257670,9
7b552ab826, I think that`s cutting off the URL so the pic doesn`t turn up.   #mishaneedschapstick,I think that`s cutting off the URL so the pic doesn`t turn up.   #mishaneedschapstick,neutral,night,70-100,Gambia,2416668,10120,239
cdd32ab588,"Mother`s Day breakfast is over, getting back to work now. Back on Rails","Mother`s Day breakfast is over, getting back to work now. Back on Rails",neutral,morning,0-20,Georgia,3989167,69490,57
5fd23fd952,Loves her david soooooo much <3,Loves her david soooooo much,positive,noon,21-30,Germany,83783942,348560,240
5039bf5cc6,_creek No worries - thank google! There`s nothing you can`t find on there!,No worries - thank google!,positive,night,31-45,Ghana,31072940,227540,137
251b6a6766, Oh! Good idea about putting them on ice cream,Good,positive,morning,46-60,Greece,10423054,128900,81
ae2c206375, i don`t have any excuse other than night shifts! we got our orphan lambs from a local farmer so we cheated,i don`t have any excuse other than night shifts! we got our orphan lambs from a local farmer so we cheated,negative,noon,60-70,Grenada,112523,340,331
4b46c34f18,just cried all the way through the final episode of ER... and the `previously on ER` documentary about it!,cried,negative,night,70-100,Guatemala,17915568,107160,167
88fed93051,euhm i`m french and i don`t really understand English . poo..,euhm i`m french and i don`t really understand English . poo..,neutral,morning,0-20,Guinea,13132795,2.46E+05,53
c65146e7c7,tonights been boring!,boring!,negative,noon,21-30,Guinea-Bissau,1968001,28120,70
0a552d163d, - OH FOA REAL.? I DIDNT REALLY KEEP UP WITH WHAT WAS GOING ON. TOO MANY DIFF STORYS N STUFF HEY.  WISH HE NEVA DID IT!,- OH FOA REAL.? I DIDNT REALLY KEEP UP WITH WHAT WAS GOING ON. TOO MANY DIFF STORYS N STUFF HEY.  WISH HE NEVA DID IT!,neutral,night,31-45,Guyana,786552,196850,4
e0a6f451c8,work work work. my desk is a sea of papers and I am the dinghy being tossed about in its waves.,work work work. my desk is a sea of papers and I am the dinghy being tossed about in its waves.,neutral,morning,46-60,Haiti,11402528,27560,414
de6e157ccf, doesnt work already,doesnt work,negative,noon,60-70,Holy See,801,0,2003
6fa830e24a,  morning,morning,neutral,night,70-100,Honduras,9904607,111890,89
4bcc752aaa, http://twitpic.com/4nbx4 - great photo! bravi! we are looking forward for the upcoming pilot in Italy too,great photo!,positive,morning,0-20,Hungary,9660351,90530,107
7d2e044a0e,  that`s the worst dream ever. weird to think all of those thoughts are in your subconscious.,e worst,negative,noon,21-30,Iceland,341243,100250,3
1eb021bb6f,going to bed. good night everyone! i love you all (or should i say good morning?)  sweet dreams,going to bed. good night everyone! i love you all (or should i say good morning?)  sweet dreams,positive,night,31-45,India,1380004385,2973190,464
d829c5c5e5, i am a bit more curious: how much did you pay for it?,curious:,positive,morning,46-60,Indonesia,273523615,1811570,151
9d01f5ada5,"Browsing through the web. And expecting to see the PMS forum back up, but no luck",but no luck,negative,noon,60-70,Iran,83992949,1.63E+06,52
ed24426166, i totally owe you a week of on-call duties.  i appreciate not having those while jill is in town,i totally owe you,positive,night,70-100,Iraq,40222493,434320,93
21cc0b687a,becoz of leg sprain nta ble to do proper wrkouts. Worried shud dis hapen wen i satrted dieting...,Worried,negative,morning,0-20,Ireland,4937786,68890,72
ede2f3e11c," I`m grateful that my kids also don`t like them, lol.  Textbooks are a tool, not the sole means of education","I`m grateful that my kids also don`t like them, lol.  Textbooks are a tool, not the sole means of education",neutral,noon,21-30,Israel,8655535,21640,400
d7da79acc8, SANJAYA FOREVER! HAHAHAHAHAHA!!!!,SANJAYA FOREVER! HAHAHAHAHAHA!!!!,neutral,night,31-45,Italy,60461826,294140,206
3199d57295," it`s a modded 360, so you can`t send it back?  That Red Ring of Death sucks!  It took weeks to get mine back from Microsoft.",h sucks,negative,morning,46-60,Jamaica,2961167,10830,273
bf10294a83, u just got me real excited cause i thought teniece was on twitter...,u just got me real excited cause i thought teniece was on twitter...,neutral,noon,60-70,Japan,126476461,364555,347
0329df8ed4,Can`t believe preseason doesn`t start until August  football with drawls..,Can`t believe,negative,night,70-100,Jordan,10203134,88780,115
923295751d,"I think my bicycle and I just freaked out a custodian, who wouldn`t have let me in the building if I didn`t let myself in with a key",freaked,negative,morning,0-20,Kazakhstan,18776707,2699700,7
b56b75f441,I honestly feel like I`m not healing or getting any better. This is not good,This is not good,negative,noon,21-30,Kenya,53771296,569140,94
52618f5c42, I see,I see,neutral,night,31-45,Kiribati,119449,8.10E+02,147
8c7ce498e7,I love when i have time for starbucks,love,positive,morning,46-60,Kuwait,4270571,17820,240
7179b0d17c,is envious of people not in long-distance relationships...she`s all mushy with no one to cuddle.,is envious of people no,negative,noon,60-70,Kyrgyzstan,6524195,191800,34
7a53c9a6a0,PUSH was amazing,amazing,positive,night,70-100,Laos,7275560,230800,32
e5d82ac202, Actually there was this other guy I thought I didn`t know but turns out I DID know from a previous party...,Actually there was this other guy I thought I didn`t know but turns out I DID know from a previous party...,neutral,morning,0-20,Latvia,1886198,62200,30
12975d6b3f, ZOMG SO CUTE MATT. **** thats a good movie,thats a good movie,positive,noon,21-30,Lebanon,6825445,10230,667
7e77f9d73d,noghty night twitterific twitter tweeting pals,noghty night twitterific twitter tweeting pals,neutral,night,31-45,Lesotho,2142249,30360,71
f06d3263cb," I have yet to understand any sentence u have ever typed,but it`s kinda fun-like learning a foreign language&I love to quote u.",love,positive,morning,46-60,Liberia,5057681,96320,53
4d60b43dc7,"_RICHARDS A man loves his sweetheart the most, his wife the best, but his mother the longest. Happy Mother`s Day",Happy Mother`s Day,positive,noon,60-70,Libya,6871292,1759540,4
4db40741fb,Late news then it`s off for some much needed zzzzzzz.......Goodnight Tweets.,..Goodnight Tweets.,positive,night,70-100,Liechtenstein,38128,160,238
455941f0fb,i wish people would leave jon & kate alone  i really like that show,i really like,positive,morning,0-20,Lithuania,2722289,6.27E+04,43
88d13bd022,Burnt from the lake,Burnt from the lake,neutral,noon,21-30,Luxembourg,625978,2590,242
f7f8ea9724, i`m fine thanks  wbu?,i`m fine thanks,positive,night,31-45,Madagascar,27691018,581795,48
c2d4220b79, I second this !!,I second this !!,positive,morning,46-60,Malawi,19129952,94280,203
d7a0f3b413,Iï¿½ï¿½m home  I hate school! Now im going to do do something fun because I have very boring. I want to have something to eat  Soon back!,Iï¿½ï¿½m home  I hate school! Now im going to do do something fun because I have very boring. I want to have something to eat  Soon back!,neutral,noon,60-70,Malaysia,32365999,328550,99
1ecc321102, 2002 - the TSX is nice just cuz it`s a new car- handles nice but doesn`t have the horses of the TL-S,X is nice just cuz it`s a new car- handles nice but doesn`t have the horses of the TL-S,positive,night,70-100,Maldives,540544,300,1802
be8ed7a7da," Kewl, I only got my iPhone and gotta hope it lasts all weekend  Only got a shuffle, might bring that anyways... See ya 8am!",hope,positive,morning,0-20,Mali,20250833,1220190,17
dd4978c8b7," I`m suffering from the Internet that works bad, only sites hosted on russian servers are available for me","I`m suffering from the Internet that works bad, only sites hosted on russian servers are available for me",negative,noon,21-30,Malta,441543,320,1380
dedc4e6686,Arghhh...my korean dvd can`t see..I need to laugh..,Arghhh...my korean dvd can`t see..I need to laugh..,neutral,night,31-45,Marshall Islands,59190,180,329
4.26E+57,i think i have a fever,i think i have a fever,neutral,morning,46-60,Mauritania,4649658,1030700,5
a278cd4547,"On way to exam, very very nervous  bah",very very nervous  bah,negative,noon,60-70,Mauritius,1271768,2.03E+03,626
d43c165183,Packing...,Packing...,neutral,night,70-100,Mexico,128932753,1943950,66
612a1d2579, Oooh! goodluck for the rest of them,goodluck,positive,morning,0-20,Micronesia,115023,700,164
